time,flowId,srcIP,dstIP,txPkts,rxPkts,lostPkts,throughputMbps,delayMs,jitterMs,label
3.000000,79,10.0.52.2,10.0.60.2,5580,5652,0,67.824000,8.049271,0.001250,0
3.000000,80,10.0.68.2,10.0.76.2,5603,5580,0,66.960000,8.049372,0.001452,0
3.000000,81,10.0.60.2,10.0.52.2,5652,5580,0,2.321280,8.005027,0.002372,0
3.000000,82,10.0.23.2,10.0.31.2,5580,5580,0,66.960000,8.058399,0.003326,0
3.000000,83,10.0.76.2,10.0.68.2,5580,5603,0,2.330848,8.006082,0.003011,0
3.000000,84,10.0.31.2,10.0.23.2,5580,5580,0,2.321280,8.007777,0.003624,0
3.000000,85,10.0.54.2,10.0.62.2,5580,5580,0,66.960000,8.055060,0.001344,0
3.000000,86,10.0.62.2,10.0.54.2,5580,5580,0,2.321280,8.003171,0.001503,0
3.000000,87,10.0.17.2,10.0.25.2,5670,5580,0,66.960000,8.057423,0.002245,0
3.000000,88,10.0.25.2,10.0.17.2,5580,5670,0,2.358720,8.003626,0.002199,0
3.000000,89,10.0.75.2,10.0.19.2,3690,3780,0,45.360000,12.079347,0.003204,0
3.000000,90,10.0.25.2,10.0.33.2,3745,3728,0,44.736000,12.083694,0.005012,0
